"ID","t","P.Value","adj.P.Val"
"1622936_at",0.500102079376072,0.618781799138631,0.855681190483685
"1622937_at",1.18847263070659,0.239200534207623,0.590606689246925
"1622938_at",-1.48404662857007,0.142886193937182,0.481295000914858
"1622939_at",1.32349672223104,0.190552317275383,0.538863044299984
"1622940_at",0.0262358833451981,0.979153846167834,0.993411332578843
"1622941_at",0.208970737935165,0.835159300743534,0.946250915746485
"1622942_at",-1.88417064349632,0.0642541668709429,0.337887061747533
"1622943_s_at",-0.711509663747368,0.479449301666063,0.77715730116107
"1622944_at",-1.49594174819550,0.139765420103976,0.477878926974088
"1622945_a_at",-1.27258935471547,0.207937390453037,0.557559341237401
"1622946_at",3.72950608991565,0.000419322683545184,0.0208701363850355
"1622947_s_at",-1.55091353550844,0.126035777433779,0.457444133451412
"1622948_at",-0.865873566441059,0.389913182466618,0.720022817209115
"1622949_at",0.253392574566595,0.800807082077699,0.933073166193814
"1622950_a_at",-2.16969853612893,0.0338888164243212,0.254159417836856
"1622951_at",0.0176895626489921,0.985943572612309,0.995503600860334
"1622952_at",1.16804190630539,0.247282454052197,0.600140487795778
"1622953_at",0.223121440466277,0.8241778556857,0.942648368277412
"1622954_at",0.0060560761535347,0.995187513722281,0.9983720891706
"1622955_at",0.416203257171309,0.678705142457231,0.882435813431821
"1622956_at",0.0237720127679502,0.981111161035823,0.994117673310948
"1622957_s_at",-0.414057870555239,0.680267251293256,0.883579357050463
"1622958_at",1.56964022372859,0.121612208398682,0.451737835100201
"1622959_at",-1.70905776892940,0.092464969517101,0.400607476225395
"1622960_at",-0.289902951862879,0.77286229199505,0.92417730821441
"1622961_at",-0.387789744955144,0.699505952424976,0.89193025307232
"1622962_a_at",-3.43071006726808,0.00107903777654965,0.0381528431738228
"1622963_at",0.99114765765138,0.325483688038187,0.671123923174392
"1622964_at",1.11134763681727,0.270729614206044,0.621396106144235
"1622965_s_at",0.59948706974473,0.551042730221736,0.820374063092093
"1622966_at",1.77417680172205,0.0809665512640454,0.376374314338040
"1622967_at",0.484093094783843,0.630033269679743,0.861667167218261
"1622968_at",1.42483885499125,0.159241386496887,0.500839357108149
"1622969_at",0.048784496705113,0.961248575017397,0.98838591333256
"1622970_at",-0.309290786393802,0.758142158998796,0.918102888009277
"1622971_at",-0.352531975296691,0.725640456868461,0.903144032787846
"1622972_at",-0.210915754831587,0.83364789330068,0.945911953053773
"1622973_at",0.801950358726614,0.425658883886577,0.745563350841625
"1622974_at",0.505573781938307,0.614956878036047,0.854315979224055
"1622975_at",0.817666766869573,0.416693150965714,0.739778187817143
"1622976_at",-0.325320792287773,0.746038653959102,0.912637896855509
"1622977_at",0.668895007907703,0.506056931314513,0.794023755909207
"1622978_at",0.150576678419127,0.880800732449451,0.961519237450723
"1622979_a_at",-0.452804203716999,0.65227759811062,0.873142220364377
"1622980_at",-1.31145249959300,0.194563114076416,0.543217462872163
"1622981_at",1.10137610113680,0.275010011363787,0.624740148575044
"1622982_at",0.85738686290853,0.394548435035614,0.723580601973578
"1622983_a_at",-2.50036467281594,0.0150775261244354,0.172034482306020
"1622984_at",-0.987211392900668,0.327393729300172,0.672676274685262
"1622985_at",2.02118614887357,0.0476036117063471,0.298143968624815
"1622986_at",1.02458780506575,0.30955708979104,0.655414771696771
"1622987_at",1.58108211716863,0.118971218632758,0.446737866987171
"1622988_at",0.945477674662565,0.348102187549595,0.688700362840458
"1622989_at",-0.386392174083524,0.700535224830057,0.892231674919375
"1622990_at",0.648080753753924,0.519336680829078,0.801961115870015
"1622991_s_at",0.829091235589512,0.410248032660857,0.734670765849812
"1622992_at",1.19158425004091,0.237986588712447,0.589507493043823
"1622993_at",1.39818588018535,0.167061980838913,0.510793602780544
"1622994_at",0.532290824299851,0.596435816261897,0.846106497592887
"1622995_at",-2.06625590948566,0.0430079490358857,0.284398691600874
"1622996_at",-1.82474294990551,0.0728806956620614,0.35932230598007
"1622997_at",-0.292224794685189,0.771094903522206,0.923582539384917
"1622998_a_at",-0.0981851879959831,0.922103445350173,0.976089518384972
"1622999_at",-0.198066012648213,0.843644394832507,0.949789032366976
"1623000_at",0.153382151434276,0.878597344848588,0.960759000375897
"1623001_at",1.35900069769536,0.179092282632555,0.525705533887066
"1623002_at",0.536520753467917,0.593527515835787,0.84454790000149
"1623003_at",2.54937479274834,0.0132912762046018,0.161265215511916
"1623004_a_at",0.792604814995475,0.431044505046955,0.749448451103895
"1623005_at",0.489268549394747,0.626386044743828,0.858903029641619
"1623006_at",-0.98198152588093,0.329942989761325,0.674383081193219
"1623007_a_at",-1.54869250693509,0.126568835013638,0.458035623673567
"1623008_at",-1.17335934673075,0.245160374463654,0.598306862482791
"1623009_at",-0.742254443441659,0.460748926444887,0.766580076725792
"1623010_at",-0.392437343792491,0.696087199579354,0.890593561070845
"1623011_at",1.92727267265941,0.058551892031091,0.324366983083503
"1623012_at",-2.38533247773241,0.0201480772193447,0.196221150802169
"1623013_s_at",0.512439936422961,0.61017232207953,0.851984516912344
"1623014_at",-0.506601422104082,0.614239709976485,0.854242233557998
"1623015_at",-0.468470456052947,0.6410986627224,0.866903902120866
"1623016_at",-0.83086155160941,0.409254766260502,0.734134576695617
"1623017_at",0.678596574080513,0.499930312775078,0.790180439160618
"1623018_at",-0.80962539570927,0.421266174552915,0.74282761922803
"1623019_a_at",-1.34773419410535,0.182670620033771,0.529030194205382
"1623020_at",-0.89988148391011,0.371681318881354,0.706817284155469
"1623021_at",-1.19226849432376,0.237720241191636,0.58940890245451
"1623022_at",-1.75702233762351,0.0838738373676926,0.382681464664813
"1623023_at",0.700158459088849,0.486459446473669,0.781154328727447
"1623024_at",4.24655922655071,7.43965731573387e-05,0.00687011609875917
"1623025_at",-1.02959814882550,0.307217008985982,0.654145198496606
"1623026_a_at",0.175190016941265,0.861503841115392,0.955870311856385
"1623027_s_at",-0.401043981002319,0.689772917689015,0.887518315824639
"1623028_at",-0.73613099682677,0.464439841646452,0.769418798047084
"1623029_at",-0.451017700780237,0.653557550524891,0.87366286812748
"1623030_at",1.44003994247670,0.154909831296881,0.49583704150287
"1623031_a_at",-1.02940935425700,0.307304967352774,0.654217760183925
"1623032_at",1.92964464167215,0.0582509935237954,0.32423926724081
"1623033_at",1.21196560874113,0.23014525184666,0.581310122621379
"1623034_at",0.463282580862762,0.644791503029146,0.868706606309618
"1623035_at",3.16357216019006,0.00241872865515054,0.0620454856733164
"1623036_a_at",0.0474368611269202,0.962318227139894,0.988823196744484
"1623037_a_at",0.474304490681635,0.636956719247417,0.86522389214285
"1623038_at",0.0490387477560292,0.961046777540947,0.988320501815401
"1623039_at",2.18739599140911,0.0325111828414349,0.250127729768835
"1623040_at",-0.260722966731218,0.795174161099403,0.932385120408085
"1623041_at",1.29578244958083,0.199875886870514,0.550348366696205
"1623042_at",1.58619992879157,0.117804938562871,0.445369877447344
"1623043_s_at",0.657672875036036,0.513193977285833,0.797805943525643
"1623044_at",-1.29229897603359,0.201071536073008,0.551495802949874
